"7222885","tackle","對付，處理；與…交涉","To tackle a challenge means taking it on, so if you set out to tackle the classics of English literature, you should be prepared spend a lot of time in the library."
"7222886","tackled","解決，處理，對付（tackle的過去式和過去分詞）"
"7222944","pupils","學生; (n.) 學生（pupil的複數形式）；[解剖] 瞳孔"
"7222945","dilate","膨脹; (vt.) 使擴大；使膨脹"
"7222946","pupil","瞳孔; (n.) 學生；[解剖] 瞳孔；未成年人"
"7222947","voluntary","自主性; (n.) 志願者；自願行動"
"7222948","innate","先天; (adj.) 先天的；固有的；與生俱來的"
"7224245","proctored","監考; (n.) 代理人；學監"
"7242119","stringent","嚴格; (adj.) 嚴格的；嚴厲的；緊縮的；短缺的"
"7242515","parley","帕利; (n.) 談判；會談"
"7246216","cognate","同源; (n.) 同族；同根詞"
"7246229","extracurricular","課外; (adj.) 課外的；業餘的；婚外的"
"7246231","sympathetic","有同情心; (n.) 交感神經；容易感受的人"
"7246254","slanting","斜; (v.) 使傾斜（slant的ing形式）"
"7246255","tinny","尖細; (n.) (Tinny)人名；(羅)廷尼"
"7246263","gazing","凝視; (v.) 凝望，凝視"
"7246269","quill","鵝毛筆; (n.) 大翎毛；羽莖；（豪豬、刺猬的）剛毛"
"7246274","cork","軟木; (n.) 軟木橡樹皮；瓶塞；軟木塞"
"7246278","saccharine","糖精; (n.) （美）糖精"
"7246280","clove","丁香; (n.) [植][中醫] 丁香"
"7246285","congo","剛果"
"7246287","menaced","威脅; (n.) 威脅；恐嚇"
"7246294","ingrained","根深蒂固; (adj.) 根深蒂固的；徹頭徹尾的；生染的"
"7246438","Stochastic","隨機; (adj.) [數] 隨機的；猜測的"
"7246439","Contrary","相反; (n.) 相反；反面"
"7246441","pairwise","配對; (adj.) 成對發生的"
"7246448","quadratically","平方地"
"7246453","posteriori","事後; (adj.) 後驗；後面的；其次的"
"7246455","incorporate","合併; (vt.) 包含，吸收；體現；把……合併"
"7246456","ethos","社會思潮; (n.) 民族精神；氣質；社會思潮"
"7246460","Delve","鑽研; (n.) 穴；洞"
"7246465","nova","新星; (n.) [天] 新星"
"7246468","nutshell","簡而言之; (n.) 堅果的外殼；小的東西，小容器","MLE in a nutshell "
"7246472","henceforth","今後; (adv.) 今後；自此以後"
"7246475","clairvoyant","明察秋毫; (n.) 千里眼；有洞察力的人"
"7246476","hedged","對沖; (vt.) 用樹籬笆圍住；避免作正面答复"
"7246483","asymptotic","漸近; (adj.) 漸近的；漸近線的"
"7247622","demise","讓位; (n.) 死亡，終止；轉讓；傳位"
"7250150","stochastic","隨機"
"7250409","perplexity","困惑; (n.) 困惑；混亂"
"7250738","interpolated","插值; (adj.) 以內插值替換的"
"7250764","acronym","縮寫; (n.) 首字母縮略詞"
"7251465","comprises","包含; (vt.) 包含；由…組成"
"7255655","leap","飛躍; (n.) 飛躍；跳躍"
"7255679","crook","彎曲; (n.) 騙子，壞蛋；彎處，彎曲部分；鉤狀物"
"7255740","cumbersome","笨重; (adj.) 笨重的；累贅的；難處理的"
"7255847","rebate","回扣; (n.) 折扣"
"7255848","patent","專利; (n.) 專利權；執照；專利品"
"7255926","comply","執行; (vi.) 遵守；順從，遵從；答應"
"7255929","nitrogen","氮; (n.) [化學] 氮"
"7255999","exploit","利用; (n.) 勳績；功績"
"7257891","remission","緩解; (n.) 緩解；寬恕；豁免"
"7258531","restive","動盪; (adj.) 倔強的；難駕御的；不安寧的"
"7258533","venality","唯利是圖; (n.) 唯利是圖；貪贓枉法；受賄"
"7261999","recite","背誦; (vt.) 背誦；敘述；列舉"
"7262002","dubbed","配音; (v.) 刺；授予…稱號；譯製影片；結賬（dub的過去分詞）"
"7262003","dub","配音; (n.) 笨蛋；鼓聲"
"7262004","Econ","經濟學; (abbr.) 經濟（economic ）；經濟模式（economics ）"
"7262005","Econs","一般"
"7262011","WYSIATI' (What You See Is All There Is)","WYSIATI”(你所看到的就是一切)"
"7262016","coauthored","合著; (n.) 共同執筆者，合著者"
"7262017","geneticist","遺傳學家; (n.) 遺傳學者"
"7262019","ostensibly","表面上; (adv.) 表面上；外表"
"7262020","tuba","大號; (n.) 大號，低音兼次中音大號；（管風琴的）簧管音栓"
"7262021","tuba","大號; (n.) 大號，低音兼次中音大號；（管風琴的）簧管音栓","take up the tuba"
"7263128","rigor","嚴格; (n.) 嚴厲；精確；苛刻；僵硬"
"7263171","irreverence","不尊敬; (n.) 非禮；不敬行為"
"7265377","ostensible","表面的; (adj.) 表面的；假裝的"
"7265386","axioms","公理; (n.) [數] 公理；公設；原理（axiom的複數）"
"7265390","hunch","直覺; (n.) 預感；大塊；肉峰"
"7265392","descriptive","描述的; (adj.) 描寫的，敘述的；描寫性的"
"7265393","venue","會場; (n.) 審判地；犯罪地點；發生地點；集合地點"
"7265398","inconsequential","無關緊要; (adj.) 不重要的；不合理的；不合邏輯的"
"7265399","subjective","主觀; (adj.) 主觀的；個人的；自覺的"
"7265401","ducat","ducat; (n.) 硬幣；達克特（從前流通於歐洲各國的錢幣）"
"7265405","radically","根本; (adv.) 根本上；徹底地；以激進的方式"
"7265407","averse","規避; (adj.) 反對的；不願意的"
"7265410","jargon","行話; (n.) 行話，術語；黃鋯石"
"7265774","zigzag","蜿蜒; (n.) 之字形；Z字形"
"7330674","acrimony","惡語相向"
"7330676","abbration","; (n.) 辛辣；尖刻；嚴厲"
"7330678","adversary","對手; (n.) 對手；敵手"
"7330680","ambivalent","矛盾; (adj.) 矛盾的；好惡相剋的"
"7330681","appal","驚駭"
"7330683","appal","驚駭; (vt.) 使驚駭；驚嚇"
"7330684","cardinality","基數; (n.) 基數；集的勢"
"7330691","conjecture","推測; (n.) 推測；猜想"
"7330693","counterexample","反; (n.) 反例"
"7332021","despondent","沮喪; (adj.) 沮喪的；失望的"
"7332023","elated","高昂; (v.) 使興奮（elate的過去式和過去分詞）"
"7332024","eliminate","消除; (vt.) 消除；排除"
"7332076","eradication","根除; (n.) 消滅，撲滅；根除"
"7332078","fountain","噴泉; (n.) 噴泉，泉水；源泉"
"7332079","gradual","緩; (n.) 彌撒升階聖歌集"
"7332080","granular","粒狀; (adj.) 顆粒的；粒狀的"
"7332082","grok","神交; (vt.) 憑直覺深刻了解；欣賞；神交"
"7332084","jibe","嘲笑; (n.) 嘲弄; 嘲諷"
"7332085","lodestar","北極星; (n.) 北極星；目標；指導原則（等於loadstar）"
"7332086","malign","誹謗; (vt.) 誹謗，污衊；中傷，說壞話"
"7332087","merchant","商人; (n.) 商人，批發商；店主"
"7332088","plumage","羽毛; (n.) 翅膀；鳥類羽毛"
"7332089","profligate","揮霍; (n.) 放蕩者；享樂者"
"7332090","prominent","突出; (adj.) 突出的，顯著的；傑出的；卓越的"
"7332091","psychedelic","迷幻; (n.) 迷幻劑"
"7332092","pundit","權威人士; (n.) 專家；博學者；梵文學者"
"7332093","refutes","批駁; (vt.) 反駁，駁斥；駁倒"
"7332095","spatial temporal","時空"
"7332104","toaster","烤麵包機; (n.) 烤麵包器，烤箱；祝酒人；烤麵包的人"
"7332105","diapason","和諧; (n.) 和諧；調音；全協和音；音叉"
"7332110","suffice","滿足; (vt.) 使滿足；足夠…用；合格"
"7332111","abjectly","abjectly; (adv.) 悲慘地；卑鄙地；不自愛"
"7332112","compelling","引人注目; (adj.) 引人注目的；強制的；激發興趣的"
"7332113","dip","蘸; (n.) 下沉，下降；傾斜；浸漬，蘸濕"
"7332114","sensory","感覺的; (adj.) 感覺的；知覺的；傳遞感覺的"
"7332115","penchant","嗜好; (n.) 嗜好；傾向","If you have a penchant for pizza, you either eat it daily or wish you did."
"7332116","convoluted","令人費解; (adj.) 複雜的；費解的；旋繞的"
"7332117","cram","填滿; (n.) 死記硬背；極度擁擠"
"7332118","aforementioned","前述的; (adj.) 上述的；前面提及的"
"7332119","mettle","氣概; (n.) 勇氣；氣質；耐力"
"7332120","propped","支撐"
"7332121","cosmetic","化妝品; (n.) 化妝品；裝飾品"
"7332122","frugal","節儉; (adj.) 節儉的；樸素的；花錢少的"
"7332123","parsimonious","儉省的; (adj.) 吝嗇的；過於節儉的；質量差的"
"7332124","amorphous","非晶; (adj.) 無定形的；無組織的；[物] 非晶形的"
"7332125","egregious","過分的; (adj.) 驚人的；過分的；惡名昭彰的"
"7332796","extant","現存; (adj.) 現存的；顯著的"
"7332800","iconoclast","反傳統; (n.) 偶像破壞者；提倡打破舊習的人"
"7332808","amalgam","汞合金; (n.) [材] 汞合金，[化工] 汞齊；混合物"
"7340985","coincide","重合; (vi.) 一致，符合；同時發生"
"7342379","resolved","解決; (v.) 解決；決定；分解；轉變（resolve的過去分詞）"
"7342380","pretext","托詞; (n.) 藉口；託辭"
"7342635","antiquity","古代; (n.) 高齡；古物；古代的遺物"
"7348031","Proprietary","所有權; (n.) 所有權；所有人"
"7348594","reverence","尊敬; (n.) 崇敬；尊嚴；敬禮"
"7348599","confer","授予; (vt.) 授予；給予"
"7348713","balky","固執的; (adj.) 停蹄不前的；倔強的；不願幹的"
"7348719","restrain","抑制; (vt.) 抑制，控制；約束；制止"
"7348720","restraint","克制; (n.) 抑制，克制；約束"
"7348722","abatement","減排; (n.) 減少；消除；減輕"
"7348723","diligence","勤勉; (n.) 勤奮，勤勉；注意的程度"
"7348726","relinquish","放棄; (vt.) 放棄；放手；讓渡"
"7348727","renounce","放棄; (n.) 墊牌"
"7348760","dissolute","荒淫; (adj.) 放蕩的；風流的"
"7348844","fore and aft","從船頭到船尾；縱長"
"7348850","impetus","原動力; (n.) 動力；促進；衝力"
"7348870","consternation","驚愕; (n.) 驚愕；驚惶失措；恐怖"
"7348876","dread","恐懼; (n.) 恐懼；可怕的人（或物）"
"7348891","dismay","沮喪; (n.) 沮喪，灰心；驚慌"
"7348952","discrepancy","差異; (n.) 不符；矛盾；相差"
"7348959","incongruity","不協調; (n.) 不協調；不一致；不適宜"
"7348993","thesaurus","詞庫; (n.) 寶庫；辭典；知識寶庫；分類詞彙彙編"
"7348997","antonym","反義詞; (n.) [語] 反義詞"
"7349001","synonym","代名詞; (n.) 同義詞；同義字"
"7349066","dissension","糾紛; (n.) 糾紛；意見不合；爭吵；傾軋"
"7349067","contention","爭奪; (n.) 爭論，爭辯；爭奪；論點"
"7349074","rhymes","童謠; (n.) 押韻（rhyme的複數）；尾韻"
"7349076","slang","俚語; (n.) 俚語；行話"
"7349089","heliograph","日像儀; (n.) 太陽攝影機；日光反射信號器；照相製版"
"7349092","ligate","結紮; (vt.) 結紮（血管等）；綁"
"7349095","foetus","胎兒; (n.) 胎兒"
"7349098","fetus","胎兒; (n.) 胎兒，胎"
"7349102","slander","誹謗; (n.) 誹謗；中傷"
"7349111","defamatory","誹謗的; (adj.) 誹謗的；中傷的；破壞名譽的"
"7349151","inclination","傾角; (n.) 傾向，愛好；斜坡"
"7349230","contempt","鄙視; (n.) 輕視，蔑視；恥辱"
"7349232","vile","惡劣; (adj.) 卑鄙的；邪惡的；低廉的；骯髒的"
"7349235","wretched","可憐; (adj.) 可憐的；卑鄙的；令人苦惱或難受的"
"7349296","bulldoze","強行; (vt.) 強迫；恫嚇；用推土機清除"
"7349308","auger","鑽; (n.) [機] 螺旋鑽；[木] 木螺鑽；地螺鑽"
"7349313","lagoon","潟湖; (n.) [地理][水文] 潟湖；環礁湖；鹹水湖"
"7349314","laguna","拉古納; (n.) 小池；小湖"
"7349576","archaic","古老; (adj.) 古代的；陳舊的；古體的；古色古香的"
"7349631","protrude","突出; (vi.) 突出，伸出"
"7349642","obstinate","頑固; (adj.) 頑固的；倔強的；難以控制的"
"7349699","dissent","異議; (n.) 異議；（大寫）不信奉國教"
"7349759","fortitude","堅忍不拔; (n.) 剛毅；不屈不撓；勇氣"
"7349815","constancy","恆常; (n.) 堅定不移；恆久不變"
"7349819","steadfastness","堅定性; (n.) 堅定不移"
"7349864","nugatory","多少價值; (adj.) 無價值的；瑣碎的；無效的；無法律效力的"
"7349874","shrub","灌木; (n.) 灌木；灌木叢"
"7351311","quo","現狀; (vt.) 說"
"7351314","salient","凸角；突出部分"
"7351490","elicit","引出; (vt.) 抽出，引出；引起"
"7351532","abject","卑劣; (adj.) 卑鄙的；可憐的；不幸的；（境況）淒慘的，絕望的"
"7351554","ruinous","毀滅性的; (adj.) 破壞性的，毀滅性的；零落的"
"7351569","fluctuant","波動的; (adj.) 變動的；波動的；起伏的"
"7351659","apparatus","儀器; (n.) 裝置，設備；儀器；器官"
"7351666","minuscule","微不足道; (n.) 小寫字；草寫小字"
"7351674","plausible","似是而非; (adj.) 貌似可信的，花言巧語的；貌似真實的，貌似有理的","Is it plausible that attitudes to states of wealth ..."
"7351677","exuberant","旺盛; (adj.) 繁茂的；生氣勃勃的，充溢的"
"7351680","abundant","豐富; (adj.) 豐富的；充裕的；盛產"
"7351734","unduly","過度地; (adv.) 過度地；不適當地；不正當地"
"7351737","unduly","過度地; (adv.) 過度地；不適當地；不正當地","unduly alarmed "
"7351739","endeavor","努力；盡力（等於endeavour）"
"7351740","culminate","高潮; (vt.) 使結束；使達到高潮"
"7351741","flippant","輕率; (adj.) 輕率的；嘴碎的；沒禮貌的"
"7351742","utterance","發聲; (n.) 表達；說話；說話方式"
"7351743","impious","不虔誠; (adj.) 不虔誠的；不孝的；不敬的"
"7351744","pious","虔; (adj.) 虔誠的；敬神的；可嘉的；盡責的"
"7351745","extol","稱賞; (vt.) 頌揚；讚美；讚頌","I have extolled the virtues of prospect theory "
"7351746","omit","忽略; (vt.) 省略；遺漏；刪除；疏忽"
"7351748","short sighted","近視的"
"7351749","grasp","把握; (n.) 抓住；理解；控制"
"7351750","tentative","試驗; (n.) 假設，試驗"
"7351752","compound","複合; (n.) [化學] 化合物；混合物；複合詞"
"7351753","spurn","拒斥; (n.) 藐視，摒棄；踢開"
"7351754","scorn","輕蔑; (n.) 輕蔑；嘲笑；藐視的對象"
"7351755","distain","鄙視; (vt.) 使…變色；將…弄髒；傷害…的名譽"
"7351756","instructive","教育性; (adj.) 有益的；教育性的"
"7352225","upbraid","吒; (vt.) 責罵；訓斥"
"7352226","calumny","誹謗; (n.) 誹謗；中傷；誣衊"
"7352237","aberration","像差; (n.) 失常；離開正路，越軌"
"7355666","vindicate","表白; (vt.) 維護；證明…無辜；證明…正確"
"7355668","tariffs","關稅; (n.) [稅收] 關稅（tariff的複數）"
"7355669","tariff","關稅; (n.) 關稅表；收費表"
"7355672","deficit","赤字; (n.) 赤字；不足額"
"7355674","reciprocal","倒數; (n.) [數] 倒數；互相起作用的事物"
"7355675","impose","強加; (vt.) 強加；徵稅；以…欺騙"
"7356132","concession","讓步; (n.) 讓步；特許（權）；承認；退位"
"7357297","eros","性愛; (n.) 性愛，性慾；願望"
"7357585","divert","轉移; (vt.) 轉移；使…歡娛；使…轉向"
"7357820","neurosis","神經官能症; (n.) [心理] 神經症；神經衰弱症"
"7357843","nirvana","涅; (n.) 涅槃；天堂"
"7357895","reincarnation","投胎; (n.) 再生；化身"
"7357901","dialytic","透析; (adj.) 透析的；透膜性的"
"7357905","delusion","妄想; (n.) 迷惑，欺騙；錯覺；幻想"
"7357962","grandeur","富麗堂皇; (n.) 壯麗；莊嚴；宏偉"
"7358040","moksha","解脫; (n.) （佛教、印度教、耆那教中的）從輪迴中得到解脫"
"7358055","capitalism","資本主義; (n.) 資本主義"
"7358063","chiefly","主要; (adv.) 主要地；首先"
"7358290","tabu","禁忌; (n.) 禁忌"
"7359017","carnation","康乃馨; (n.) [園藝] 康乃馨；肉色；粉紅色"
"7359085","curricular","課程; (adj.) 課程的"
"7359155","scotch","蘇格蘭人; (n.) 刻痕"
"7359163","mileage","里程; (n.) 英里數"
"7359233","discontent","牢騷; (n.) 不滿"
"7359843","endowment","天賦; (n.) 捐贈；捐助；捐款；天資"
"7359844","close cousin","近親"
"7359845","convex","凸; (n.) 凸面體；凸狀"
"7359846","incentive","激勵; (n.) 動機；刺激"
"7359847","deficiency","不足; (n.) 缺陷，缺點；缺乏；不足的數額"
"7359848","counterpart","副本; (n.) 副本；配對物；極相似的人或物"
"7359913","endow","賦予; (vt.) 賦予；捐贈；天生具有"
"7360843","bestow","賜給; (vt.) 使用；授予；放置；留宿"
"7360844","bequeath","遺贈; (vt.) 遺贈；把…遺贈給；把…傳下去"
"7360849","wanting","希望; (prep.) 無；缺"
"7360879","notionate","notionate; (adj.) 充滿幻想的；倔強的"
"7360883","assertive","斷言的; (adj.) 肯定的；獨斷的；堅定而自信的"
"7361648","trawl","拖网；(n.)拖网，排钩","As Kashmir Hill reported for Gizmodo Thursday, Facebook trawls associated accounts and records looking for, say, a phone number besides the one you may have put in your contact information."
"7361652","compromise","妥协；(vt.)妥协，危害；(vi.)妥协，让步","On Friday, at least 50 million Facebook users received a security message, alerting them that their account had been compromised."
"7361659","breach","突破口；(n.)违背，缺口","It was the largest security breach in Facebook’s history."
"7361662","surveil","surveil；(vt.)使受监视，对…实施监视","People who once wished to learn what it might be like to surveil themselves as someone else are now actually being surveilled."
"7361667","revelation","启示；(n.)启示，揭露，出乎意料的事","It’s a nice summary of how, despite the Snowden revelations, surveillance has become more than merely accepted in the last few years."
"7361669","partake","参加；(vi.)吃，分享，参与；(vt.)分担，分享","It’s now something we regularly partake in of ourselves."
"7361673","totalize","积算；(vt.)计算…的总数","While socialism as a comprehensive, totalizing vision melts away among both workers and intellectuals, it is the core democratic values European socialists supported that he sees as the essential distillation of that movement."
"7361675","embark","开始；(vi.)从事，上船或飞机；(vt.)使从事，使上船","At the time, Zuckerberg had embarked upon a cross-country tour — the latest in a series of ambitious annual side projects he assigns to himself (previous projects include eating meat only from animals he’s “killed himself”) — that led many to speculate about whether he was planning a run at politics."
"7361732","laypeople","外行人；(n.)外行，非专业人员，俗人","Watching Zuckerberg interact with laypeople in every state, Read tried to come to grips with what he was seeing."
"7361735","propaganda","宣传；(n.)宣传，传道总会","“If Facebook is bigger, newer, and weirder than a mere company, surely [Zuckerberg’s] trip is bigger, newer, and weirder than a mere presidential run,” he wrote, before running down a long list of possibilities — including, of course, that “Facebook is a surveillance state” and Zuckerberg is filling the role of a “dictator undertaking a propaganda tour.”"
"7361736","undertake","承诺；(vt.)承担，从事，同意","“If Facebook is bigger, newer, and weirder than a mere company, surely [Zuckerberg’s] trip is bigger, newer, and weirder than a mere presidential run,” he wrote, before running down a long list of possibilities — including, of course, that “Facebook is a surveillance state” and Zuckerberg is filling the role of a “dictator undertaking a propaganda tour.”"
"7361737","dictator","独裁者；(n.)独裁者，命令者","“If Facebook is bigger, newer, and weirder than a mere company, surely [Zuckerberg’s] trip is bigger, newer, and weirder than a mere presidential run,” he wrote, before running down a long list of possibilities — including, of course, that “Facebook is a surveillance state” and Zuckerberg is filling the role of a “dictator undertaking a propaganda tour.”"
"7361844","foiled","挫败；(adj.)有叶形装饰的","Disasters might be averted, terrorist plots foiled."
"7361845","avert","避免；(vt.)避免，转移","Disasters might be averted, terrorist plots foiled."
"7361847","manifesto","宣言；(n.)宣言，声明，告示","As Zuckerberg wrote in his manifesto last year, and highlighted in bold, Facebook wants to “develop the social infrastructure to give people the power to build a global community that works for all of us.” Zuckerberg, and by extension, Facebook, want to unite the people of Earth — if not ideologically or politically, at least technologically."
"7361848","immeasurably","没法比；(adv.)无限地，广大无边地，不能测量地","Facebook appears to believe there is a secret at the heart of the world that, if discovered, could make all of our lives immeasurably better."
"7361849","riddle","谜语；(n.)谜语，粗筛，谜一般的人、东西、事情等","It collects our data, searching obsessively and trying to solve the riddle."
"7361851","dictate","使然；(vt.)命令，口述，使听写；(vi.)口述，听写","Ultimately, whether it’s the NSA or Facebook, the logic of the system dictates that at some point these entities — government and corporate — will know us better than we know ourselves."
"7361858","monumental","纪念；(adj.)不朽的，纪念碑的，非常的","The Iliad, like the Bible and the works of Shakespeare, holds a position of monumental importance in Western culture."
"7361885","Freud","弗洛伊德；(n.)佛洛伊德（1856-1939，奥地利心理分析学家及精神病学家）"
"7364846","alienate","離間; (vt.) 使疏遠，離間；讓與"
"7364847","dialectic","辯證法; (n.) 辯證法；邏輯論證","Fatal dialectic of civilization"
"7364848","horde","部落; (n.) 一大群，群；游牧部落"
"7364850","euphemistic","委婉; (adj.) 委婉的；婉言的","People often use euphemistic expressions when they're afraid of offending or upsetting someone."
"7364851","purveyor","承辦商; (n.) 承辦商；伙食承辦商；供應糧食者；供應貨物或提供服務的人或公司"
"7364853","scarcity","缺乏; (n.) 不足；缺乏"
"7364854","toil","辛勞; (n.) 辛苦；苦工；網；圈套"
"7364857","perpetuate","延續; (vt.) 使不朽；保持"
"7364859","obsolesce","obsolesce; (vi.) 成為廢物；成為過時"
"7364861","pacify","安撫; (vt.) 使平靜；安慰；平定"
"7364862","reconcilable","蒹容; (adj.) 不矛盾的；可和解的；可調和的"
"7364863","libidinal","性慾的; (adj.) 性慾的，慾望的；本能的"
"7364864","cathexis","發洩; (n.) 全神貫注"
"7364865","affluent","富裕的; (n.) 支流；富人"
"7364866","gadget","小工具; (n.) 小玩意；小器具；小配件；詭計"
"7365109","toll","收費; (vt.) 徵收；敲鐘"
"7365110","ferries","渡輪; (n.) 渡輪；擺渡（ferry的複數）"
"7365142","allege","斷言; (vt.) 宣稱，斷言；提出…作為理由"
"7365143","genital","生殖器; (n.) 生殖器；外陰部"
"7365252","jurisdiction","管轄權; (n.) 司法權，審判權，管轄權；權限，權力"
"7365256","impediment","障礙; (n.) 口吃；妨礙；阻止"
"7365258","exportation","出口; (n.) 出口"
"7365261","illegitimacy","非婚生; (n.) 私生；不法；反常，不合邏輯"
"7365262","slump","暴跌; (vt.) 使降低；使衰落；使倒下"
"7365264","reinstated","恢復; (n.) 恢復，復職；繼單"
"7365265","rial","里亞爾; (n.) 里亞爾（伊朗貨幣單位）"
"7365316","crub","數據"
"7365754","punitive","懲罰性; (adj.) 懲罰性的；刑罰的"
"7365904","provisional","臨時"
"7365905","foul","難聞, 弄髒, 犯規; (n.) 犯規；纏繞","You might foul your room to the point where it smells a bit foul."
"7365906","reinstate","恢復; (vt.) 使恢復；使復原"
"7365915","herald","先鋒; (n.) 預兆，徵兆；先驅；傳令官；報信者"
"7365917","shah","沙阿; (n.) 伊朗國王"
"7365921","ballistic","彈道的; (adj.) 彈道的；射擊的"
"7365923","compel","迫使; (vt.) 強迫，迫使；強使發生"
"7365929","dazzled","眼花繚亂; (vt.) 感到眼花繚亂的"
"7365934","gangly","瘦長; (adj.) 身材瘦長的"
"7365938","crackling","劈裡啪啦; (n.) 豬油渣；脆皮；連續的爆裂聲"
"7365940","suede","絨面; (n.) 小山羊皮"
"7365941","soaking","浸水; (n.) 浸濕，浸透"
"7365942","splashes","飛濺; (n.) 色斑；散點（splash的複數）"
"7365945","rhetorical","修辭; (adj.) 修辭的；修辭學的；誇張的"
"7365946","cap","帽; (n.) 蓋；帽子"
"7365949","contraction","收縮; (n.) 收縮，緊縮；縮寫式；害病"
"7366002","criss-cross","交錯; (n.) 十字號"
"7366003","boast","誇; (n.) 自誇；值得誇耀的事物，引以為榮的事物"
"7366005","twin-track","雙向的"
"7366011","enthus","熱忱。"
"7366015","lavish","闊氣; (adj.) 浪費的；豐富的；大方的"
"7366069","swamp","沼澤; (vt.) 使陷於沼澤；使沉沒；使陷入困境"
"7366070","nexus","關係; (n.) 關係；連結，連繫"
"7366073","skateboarder","滑板運動; (n.) 滑溜冰板的人；滑板運動員"
"7366075","endeared","愛戴; (vt.) 使…受鍾愛；使…親密"
"7366077","chorus","合唱; (n.) 合唱隊；齊聲；歌舞隊"
"7366078","flocked","蜂擁而至; (n.) 植絨；舒美絨皮"
"7366079","brimming","充滿; (adj.) 盈滿的；滿溢的"
"7366080","rebuking","責備; (vt.) 指責，非難；制止；使相形見絀"
"7366081","flurry","慌張; (n.) 慌張；疾風；颶風；騷動"
"7366083","astute","精明; (adj.) 機敏的；狡猾的，詭計多端的"
"7366084","bete noir","大黑馬"
"7366085","enmity","敵意; (n.) 敵意；憎恨"
"7366086","epitomise","縮影; (vt.) 象徵；體現；代表（等於epitomize）"
"7366087","streak","條紋; (n.) 條紋，線條；傾向"
"7366089","rural","鄉村; (adj.) 農村的，鄉下的；田園的，有鄉村風味的"
"7366090","stroll","漫步; (n.) 漫步；閒逛；巡迴演出"
"7366091","stump","樹墩; (vt.) 砍伐；使為難；在…作巡迴政治演說"
"7366092","lambasting","痛批; (vt.) 痛打；嚴責；鞭打"
"7366093","tyranny","暴政; (n.) 暴政；專橫；嚴酷；殘暴的行為（需用複數）"
"7366094","ostrich","鴕鳥; (n.) 鴕鳥；鴕鳥般的人"
"7366213","anthem","聖歌; (n.) 讚美詩；聖歌"
"7366222","tycoon","巨頭; (n.) 企業界大亨，巨頭；巨富"
"7366225","pathological","病態的; (adj.) 病理學的；病態的；由疾病引起的（等於pathologic）"
